2021-10-19,找不到对象的原因，有一个你可能没想过,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657566633&idx=1&sn=ddb41e8e79feeee1f77454a547d0ef49&chksm=49033bc77e74b2d14b651dfde5b85e2705b061dcf250babcb0ac17cee1fc4215bb80bdbb46d4&scene=27#wechat_redirect,究竟是什么力量，推着你从茫茫人海中选择了你的爱人？,徐子铭,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd64IUwNqUmhd2lejpqTUl06xxCzBicBbM9oHGQCo7MEBMvGthUoOThaDGvIrxMkEyT5kqpCBoRElbA/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wxdbtp#/activity-share?activity_id=207,是,1,否,100001,599,1699,0
2021-10-18,套套上的油能吃吗？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657566629&idx=2&sn=09122344961420be5a5faa5a66a7982e&chksm=49033bcb7e74b2dddb1875c36e8d0aa6723aae5c50a72d5e649071fe6f0c7bda08087d1d936d&scene=27#wechat_redirect,建议收藏，总有用得上的一天！,丁香生活研究所,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd6KVvseemr3Kicr8B404UOTHY3Xt9PqiaP32HWODYdQvwsnIcdgImF4Lg6VMPfFazyeDkQYVUcaiaqKw/0?wx_fmt=jpeg,https://dxy.world/Wt325T,否,2,否,100001,144,418,0
2021-10-18,想要促进宝宝大脑发育，3岁前这件事一定要做好,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657566629&idx=3&sn=375ca1b9fbb99c51f6cfcd0ada430146&chksm=49033bcb7e74b2ddae2ee645daa62cd6d8c4da82c1c81df553d58f8c4079d7d1191814680676&scene=27#wechat_redirect,育儿TOP1好课低至19.9元，开启高智商宝贝培养计划！,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd6u7F2qMGFJickhF1Rq2zf4FI9tGsN2MhhlnapuLjxOCKhIibxxTVWBGlKYYkoz2khbrwk8xmgiapVzg/0?wx_fmt=jpeg,,否,3,否,22822,6,12,0
2021-10-18,天冷用暖宝宝电热毯要当心！教你5招避免低温烫伤,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657566629&idx=4&sn=0b8fdc35f0e14ce79f9c1324021ad215&chksm=49033bcb7e74b2dd4b69174585c98d4467618943d8a8bb29741caf9c8e201665cd98c883444b&scene=27#wechat_redirect,这里是「专家说」栏目，听专家说健康。,王露皮皮露,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd64IUwNqUmhd2lejpqTUl06a54OgMdkSKRPhN2GfQuFRrm2GEuIy5wYffrOcPW4Qf9VXXA25b9tXg/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wwdy#/activity-share?activity_id=174,否,4,否,16276,15,36,0
2021-10-18,拖延症也分不同类型？看看你是哪一类,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657566629&idx=5&sn=22cbc11a225c2f10b8f3f87c6f8b95a2&chksm=49033bcb7e74b2dd75081b11f7536bc586212dd45b27c3e2b568b7e39a24ec25f976fdc7b6a7&scene=27#wechat_redirect,轻松战胜拖延症,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd64IUwNqUmhd2lejpqTUl06icx8QPLwJaNwZ0zGaHfCnqhsovoic2rroicqhA1aZBfhrxDL9tXb57mHQ/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=btlys#/activity-share?activity_id=173,否,5,否,16156,18,38,0
2021-10-18,它是明确致癌物，却成了很多人饭桌上的最爱,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657566629&idx=6&sn=b3fa36c8d58938e680decb3b497e0970&chksm=49033bcb7e74b2dd97648410d080cf4ecdecc4ecba8c2735410140bc04578f6eac356e1b0a77&scene=27#wechat_redirect,酒精的安全剂量是零！,丁香医生,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd50teJGBDrV6G614lPTJCTtiarib6lPUTOePibBJBiavWqt58PibanFibuumjYU9Lia3Zo4Q0e3o9st5YbAQ/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wxdbtp#/activity-share?activity_id=207,否,6,否,78364,67,110,0
2021-10-18,私处的毛有啥用？关于私处毛发的6个问题，一次说清,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657566629&idx=1&sn=c249d50460e0b077d7219bba1e26c355&chksm=49033bcb7e74b2dd228108059cbf30308777a8998f581697fa1393f436ffc56d1ad3755ba8ac&scene=27#wechat_redirect,你了解私处毛毛吗？,今天是考官的,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd64IUwNqUmhd2lejpqTUl06ssqaV2FzlWfJUzTIRVUs3iaV86RzYyeBmTjC9bUbLhda276d7a1tqLg/0?wx_fmt=jpeg,,是,1,否,100001,378,1495,0
2021-10-18,2分钟填问卷，赢 iPhone 13！,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565958&idx=2&sn=51c795df1a04399a7c8978b4b4441e0b&chksm=490339687e74b07ea392ba504ce320e93e1560deb076d4b0c2fe671e11145bf0fabde7e6eea2&scene=27#wechat_redirect,万一呢,运气爆棚的,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd64IUwNqUmhd2lejpqTUl06ibAPwYvUhg33c7SHRQCruLgqyyjmxmcblkSp5VcvaBQHZ8ZAmhg3Wpg/0?wx_fmt=jpeg,https://survey.dxy.cn/112243,否,2,否,59246,56,101,0
2021-10-18,眼霜，这种情况真没必要买,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565958&idx=3&sn=ec8743db891957046c3871243380a9cc&chksm=490339687e74b07e044e538ab696a20204273cef777ee30bd7f8ac330ee6f8683d6c1b8d032d&scene=27#wechat_redirect,一篇外面读不到的大实话。,丁香家,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd50teJGBDrV6G614lPTJCTt7ZeicvRZV2FX4CTI3uPgl4ruhYib67xBNgJvaiabsxLrhPauHEKUm5zjw/0?wx_fmt=jpeg,,否,3,否,71575,13,45,0
2021-10-18,涂橄榄油，能预防妊娠纹吗？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565958&idx=5&sn=a8eb085b9cd595d54143eaa2c710adf1&chksm=490339687e74b07efa48d51f5b6695c405ea3f76b524e8ecca3a58535faefdbdf30d3d0a5274&scene=27#wechat_redirect,每天一句大实话。,丁香医生,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5VUP5lJQdt5mDn4lGfIiax6GINuZFCd798KMJctWtpBicKHC2iaicdyZsmxEYH5f6w99kqb8FTaPLIfw/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wxdbtp#/activity-share?activity_id=207,否,4,否,29360,30,58,0
2021-10-18,吃一点东西就肚子撑？预防腹胀可以这样做,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565958&idx=6&sn=9f5d7ba9928b698d87c1ff283704fd7a&chksm=490339687e74b07ec7299300311685085ea699f9c202c4faab2b04af29c42854a3d0302624c8&scene=27#wechat_redirect,腹胀是肚子里有气吗？,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd50teJGBDrV6G614lPTJCTttSZibjicZHO813WIuzfedbEa2o1kvsaw9PlP02l56B2fRYIxvNCtumYQ/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=btlys#/activity-share?activity_id=173,否,5,否,27557,23,47,0
2021-10-18,只有手指能动的瘫痪女孩，靠「捏泥巴」扛起全家生活,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565958&idx=1&sn=d469ce70264fc26a46a19ac4663a5414&chksm=490339687e74b07e66da574444559206c6291b382dca83272b67f36f3c067d45bbbee738fcf9&scene=27#wechat_redirect,如果死亡真的来临，我希望我是做梦至死。,多肉,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd64IUwNqUmhd2lejpqTUl06pYSFRID3WNh4C8FYAyt0SVsMGCcBiaeOffAw4Csty2BgtricHsDVBL7A/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wxdbtp#/activity-share?activity_id=207,是,1,否,100001,1971,4301,0
2021-10-18,面膜，你真的敷对了吗？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565815&idx=2&sn=1d19c2d9e4150eb5a31752769bf1e879&chksm=490338197e74b10f8c1e5add3b72682cb3c470c3bc1a8b523faf17cff61ebca5a108af8782a0&scene=27#wechat_redirect,别再怪「面膜没用」，是你根本没用对！,丁香家,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd50teJGBDrV6G614lPTJCTtWib3vz9p1SCgiaJuVgJASAITFAshticu1BwtCGmh0ftLf5aHjibicIcwQ7w/0?wx_fmt=jpeg,,否,2,否,100001,42,81,0
2021-10-18,这个高发的妇科病，让她差点失去子宫，很多女性还没注意,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565815&idx=3&sn=f191f07d97d4f07ca7f0b586ed14802f&chksm=490338197e74b10f512adf2f1a339979577a03331a7d76ad0e77c3a8de028df6dabd78db7dcc&scene=27#wechat_redirect,每位女性都需要更加了解和关心自己。,丁香妈妈,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd7Af9IqmD9gsutdKysYZib7S7xaWCpsdQPQZ0FnBHnFXCmNBdq7l4cGgOlTsb4HhfvLYtrcRdHmxMA/0?wx_fmt=jpeg,https://dxy.cool/x3BSJ0,否,3,否,36795,24,46,0
2021-10-18,得了高血压，能不能吃鸡蛋？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565815&idx=4&sn=d407b280cbd4f0799daceb5aee61fd55&chksm=490338197e74b10f45c7721835208cd00e0c220e100cda8cf99f972ca50c496e82ca7b88887f&scene=27#wechat_redirect,健康百科，都是你想知道的。,健康百科,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd7bX7BwhoFWuj8EWwsHcfvy5Z18vbvmKVm9FotYxE8hZl90s4PoQFTSaWia8qcFwq3lxiaYUkKlmJUw/0?wx_fmt=jpeg,,否,4,否,31247,63,111,0
2021-10-18,油皮必看！专家教你如何拯救「大油田」皮肤,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565815&idx=5&sn=dcd9c73be7c60dc3dd0607785f8e964b&chksm=490338197e74b10f0458f210dbf0bf995f1c252e73f0e786d4b19eac41262cb53942ebaa4e20&scene=27#wechat_redirect,我命由我不油皮！,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd50teJGBDrV6G614lPTJCTticE0g6lwDbPczUIAGtHpZTrAiamAC7L0r6dkOuFNqMXgb8GSM7YbibgMA/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=hflm#/activity-share?activity_id=173,否,5,否,17803,14,34,0
2021-10-18,为什么朋友很多，却还是感到孤独？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565815&idx=6&sn=c1e2fc54eae61de45d49c20177432e03&chksm=490338197e74b10ffca735eb77469d97c431805424f8f0301ab1370193987796463529c52e03&scene=27#wechat_redirect,人群越热闹，内心越孤独。,丁汝楠,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd6KVvseemr3Kicr8B404UOTHtSQm08Uxvf4g49VMeYMYfWrE23Lf29D6Xo3HsNNiaQ1vurMYr8bUcfA/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wxdbtp#/activity-share?activity_id=207,是,6,否,20037,30,69,0
2021-10-18,当了妈妈后，你觉得什么是最奢侈的？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565815&idx=7&sn=c7b709d6ab9b9119fcb4cf3553238a25&chksm=490338197e74b10f142d372392fd83095e5b267f43b43390169ed615fcf7d6868b88757b9178&scene=27#wechat_redirect,关于妈妈的真实故事,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd6KVvseemr3Kicr8B404UOTH1DlGcZ93ZxsNG3gfNDGHPUea42RWyHYu4A0cOd8GdTPFt5ibAS2VYSQ/0?wx_fmt=jpeg,https://mama.dxy.com/client/pugc/detail?id=3505319170256547117,否,7,否,29545,59,126,0
2021-10-18,中国女性最可能得的癌症，正在越来越年轻化......,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565815&idx=1&sn=c82eb3d76bdb707161ecb7fa7c0d4316&chksm=490338197e74b10fd1817c57d9a9a3ce9404d4964116fc60aac78534c8b29bf057d13b9ccaf6&scene=27#wechat_redirect,每年的10月，是乳腺癌防治宣传月。,塔盖,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd6KVvseemr3Kicr8B404UOTH9WcQz34FySec8aibUFVIFEgOHDR1Q041yBVPzd7xOvrGwHGd3KNibv8g/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wxdbtp#/activity-share?activity_id=207,是,1,否,100001,1017,1824,0
2021-10-17,要怎么和别人解释，头屑多不是不爱干净啊！,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565725&idx=2&sn=b5196a1452fc39451faf598d5a93ec2b&chksm=490338737e74b16518d8559cc456c17b444454a6c626e99b6ac59d401c6040b5a3ecf71f9b5f&scene=27#wechat_redirect,反复头屑、头油有救了！,丁香家,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd50teJGBDrV6G614lPTJCTtWib3vz9p1SCgiaJuVgJASAITFAshticu1BwtCGmh0ftLf5aHjibicIcwQ7w/0?wx_fmt=jpeg,,是,2,否,85604,58,86,0
2021-10-17,大蒜究竟是防癌还是致癌？真相是......,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565725&idx=3&sn=1cae0f146af613184f4102c1e6f8ea29&chksm=490338737e74b16532ffc86cac1347c83ad1379410f9d0d925ba8c7217e0e467a2f8b9f7d62a&scene=27#wechat_redirect,这里是「专家说」栏目，听专家说健康。,黄林,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5EQITt5bMzb5WTickWDaf0dNJiaYIsVZQicdlLfkQwNVmxhaZ1uCPJjz2nWbgXq7poZjgibGoW21CgmQ/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wwdy#/activity-share?activity_id=174,否,3,否,60001,107,194,0
2021-10-17,宝宝的小脑袋发育得怎么样？快来测一测,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565725&idx=4&sn=9c76460986c0360db4d3c262027dae19&chksm=490338737e74b16578d66595ff7ca5882523f87ad30411153ffa08881efbd6e50dad40a3e451&scene=27#wechat_redirect,聪明宝宝的5大特征，你家宝宝中了几条？,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5VUP5lJQdt5mDn4lGfIiax6HSFT83roXg2b8eRr5lBTb7OD9KNqOHYj9B1CGbpLZhn77puDgaic7ug/0?wx_fmt=jpeg,,否,4,否,19032,10,16,0
2021-10-17,每喝一口酒，世上就少一个聪明人,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565725&idx=1&sn=0d0ea35530fe39e59ce29eb743267ba7&chksm=490338737e74b1651c352520f6b44f4ab33dcbe87936a7abf1128b4b6037d12e5a7458b8fa92&scene=27#wechat_redirect,蠢蛋是如何炼成的。,丁香医生,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd6EdsibARhudDsdL4KWbzU2xZmn43cFsdmD8VqK8VTaGo09ib6CrkW04lV7Nc26rEWEr6iah9BRX6K5A/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wxdbtp#/activity-share?activity_id=207,是,1,否,100001,2438,2783,0
2021-10-17,突然就胖了两斤？胜过跑步的运动，练起来，快速瘦,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565607&idx=2&sn=e6be59da7ff851d5b88853a272c7e737&chksm=49033fc97e74b6df5d3db34fe98941a71e445b5f7cc488b0d7a1392414821f78f6230c039151&scene=27#wechat_redirect,快乐瘦瘦瘦,丁香妈妈,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd50teJGBDrV6G614lPTJCTtAgxPkluvaIib1YeUavG1oDzJyv5TiczrL0P2OSoMMo2uBklrFlm7d43w/0?wx_fmt=jpeg,,否,2,否,100001,58,102,0
2021-10-17,别看不起豆浆粉了，它可能比现磨豆浆更好,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565607&idx=3&sn=65d876a4c09e330a6a41a3eeab2addba&chksm=49033fc97e74b6df9e93487e93a2a1e1f65fd0ff8d098630048f52bd09eebbee1de9d84c52b8&scene=27#wechat_redirect,嚯，「中华早餐小公主」,王梦婷,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd50teJGBDrV6G614lPTJCTt500sSloxpVpMPqK6r8aOgaVP57bFUuq6vrfRFh6h14uMAexzgvTu7w/0?wx_fmt=jpeg,,否,3,否,66144,38,73,0
2021-10-17,吸烟还有这「好处」？竟然一直没发现！,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565607&idx=4&sn=7e2d50b0dcbc464e4a4e12706909efb2&chksm=49033fc97e74b6df692807444f0953bdebb05ed5e6d7f3e5fd36237fb0b97856cc829ea01868&scene=27#wechat_redirect,吸烟对口腔的危害,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd50teJGBDrV6G614lPTJCTtAm95OSUgpB8f1w5k1t05ttLzAYkkzVWLViahRfrErqOSl01NuiabEukg/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=btlys#/activity-share?activity_id=173,否,4,否,36958,52,129,0
2021-10-17,孩子练习控笔有什么好处？怎么做科学又有效？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565607&idx=5&sn=f60e48703ec3c41897df36be675d6b99&chksm=49033fc97e74b6dfd8350d55b1184e25f1534b8c080f5fbe570bf87db8ec63a618ea69e1d81e&scene=27#wechat_redirect,限时秒杀仅需29.9元,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd50teJGBDrV6G614lPTJCTt7ZeicvRZV2FX4CTI3uPgl4ruhYib67xBNgJvaiabsxLrhPauHEKUm5zjw/0?wx_fmt=jpeg,,否,5,否,24331,10,19,0
2021-10-17,炒菜前的一个动作，能降低你患肺癌的风险,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565607&idx=6&sn=8473e924d0b1b673c00f7098696f6e6f&chksm=49033fc97e74b6dfc8327ff805ac993c2f55fa829e1cb75a8debfdabba7356a946be0984324d&scene=27#wechat_redirect,每天一句大实话。,丁香医生,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5VUP5lJQdt5mDn4lGfIiax6GINuZFCd798KMJctWtpBicKHC2iaicdyZsmxEYH5f6w99kqb8FTaPLIfw/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wxdbtp#/activity-share?activity_id=207,否,6,否,64397,86,168,0
2021-10-17,患癌父亲戴上「人工肛门」，我为他做的选择错了吗？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565607&idx=1&sn=63ebcbb49125855c233eec057f4a0c01&chksm=49033fc97e74b6df0046b081ea64cca515a2ae02b76086f61019fefce56dc373b2cdb3f91dbe&scene=27#wechat_redirect,据估计，全国的「造口人」已经突破百万。,紫镜,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5EQITt5bMzb5WTickWDaf0degicII2je3S49oHKUUSSqpmMtbfibPdq1YTzboosgSsvfUeLsc6GPZcQ/0?wx_fmt=jpeg,,否,1,否,100001,2538,4919,0
2021-10-17,招人啦！丁香医生要「搞事情」，快来,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565554&idx=2&sn=3f0d6770d15e481ea2a96d58a13eb6cd&chksm=49033f1c7e74b60a4b2cee85ef920849d0fb9e552fc6a91ae9482f5f4bd0e84b04d018020bdf&scene=27#wechat_redirect,寻找爱健康，爱创作的你。,期待优秀小伙伴的,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5VUP5lJQdt5mDn4lGfIiax6bqkrVBBU6kjHYw1apX50qHNwB2vqvibd6jBRpklJOyVaAIC6j78YxhQ/0?wx_fmt=jpeg,,否,2,否,43484,27,55,0
2021-10-17,百元国货电动牙刷，真的不输千元大牌！,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565554&idx=3&sn=dd56b41a421bf467510fa331ed569526&chksm=49033f1c7e74b60af9a33e12cd4fcfefb6e5bc5a38d3cd68c58e2b09f75741db6e4abed84998&scene=27#wechat_redirect,早买早享受啦,丁香家,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd50teJGBDrV6G614lPTJCTtkpeJJ2Uy3CPNaCL2pweglRuggUBzc4894rS9p87f7cDmlVT0Kc6GgQ/0?wx_fmt=jpeg,,否,3,否,30407,19,24,0
2021-10-17,黄褐斑该怎么祛除？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565554&idx=4&sn=8b1426cb75922f519e7d7b65564fb0eb&chksm=49033f1c7e74b60add280de0fff12b8824a2fd01749f2330568190ad29215a92ab526ca7109d&scene=27#wechat_redirect,健康百科，都是你想知道的。,健康百科,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd7fPFGh4fyFRdNoPNgvLR7Gric5jLNQGyFopVqFibCEmkJEsKOrsuT4iaDKpFjg2Ih2Ov3lgoJlc1I9w/0?wx_fmt=jpeg,,是,4,否,28019,37,72,0
2021-10-17,怀不上孩子？可能是输卵管出现问题,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565554&idx=5&sn=21045c619aac9c32a9e720400b16b5f7&chksm=49033f1c7e74b60a7e9c7b73501fc786252fcfda8619fbd035f56a00dc380baa83ad55e4e61a&scene=27#wechat_redirect,输卵管因素不孕症患者如何备孕？,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5EQITt5bMzb5WTickWDaf0dIiaWQ3UHva8zfOjXOzEQdUtVoUI5DedKPVtb4WHplEhBLkscYicHNiaiag/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=btlys#/activity-share?activity_id=173,否,5,否,14657,10,11,0
2021-10-17,妈，你们过来人生孩子的经验真的不靠谱！,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565554&idx=1&sn=c5ae81cedf37356a7ba576f21bce7f6a&chksm=49033f1c7e74b60a553eb45845c77d1bef7a9ea18220b3617af665378e39c1b5690fd8cabe99&scene=27#wechat_redirect,生娃养娃没难题,丁香妈妈,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5EQITt5bMzb5WTickWDaf0dPZOgIIicAouVDNDI1khkJlRp2es7Y5SSNQzujBe7eT3WPmAtkHeStBQ/0?wx_fmt=jpeg,https://dxy.cool/EiaqgR,否,1,否,100001,90,202,0
2021-10-16,床上四件套不能闭眼买！4个小技巧，让你挑到更舒服的,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565553&idx=2&sn=a6e13c3d33354d042d5ec98de91a800d&chksm=49033f1f7e74b609b0fa7eb56ffd393deca18c17a8f7cf7ef5a776b660ca99cc7aeafadec499&scene=27#wechat_redirect,抢夺家里买床品的话语权,姚蔚铭,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd4kriaBMmf3JkfwHgStmk4Js4FmexvXiazQJhyjLQ53RJ3xgFH6ZF35PGJpKSKaTcWmyrs9BxGiaK17A/0?wx_fmt=jpeg,https://dxy.world/Wt325T,否,2,否,100001,227,411,0
2021-10-16,离谱！这支精华竟然连晒斑、黄褐斑都能淡,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565553&idx=3&sn=61a945297a353c9330d247534f33186a&chksm=49033f1f7e74b6092f33fdf1f364272a4bf208d5bf709567f0ff80ead2ad070223b1c6667fad&scene=27#wechat_redirect,让黑色素「从良」。,丁香家,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5MnSoeQujFnEDqMPHIeYPAbZ7zzUG8qDD7KUAYp4nIKpMVSNb2n8POmZLs7dnOaiamhAszROjnXrw/0?wx_fmt=jpeg,,否,3,否,43950,16,34,0
2021-10-16,看起来都像小红点、还都会痒痒的，到底是痱子还是湿疹？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565553&idx=4&sn=72d73a3806a6125e3d22bbf1b3726736&chksm=49033f1f7e74b6093b4f107587b984fac3c83618ae7fbaba2b782736d41e414316af394ed0df&scene=27#wechat_redirect,这里是「专家说」栏目，听专家说健康。,张琼,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd50teJGBDrV6G614lPTJCTtlC1uxgziaiaq4OzQuSce6Fp1ibTVOsmkcbjia0DxRWKL0n2DPCMbPmf0Fw/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wwdy#/activity-share?activity_id=174,否,4,否,21833,24,39,0
2021-10-16,有了这个小玩意，孩子再不跟你抢手机,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565553&idx=5&sn=ce4bca444712e4a682018dbc25a0a9e6&chksm=49033f1f7e74b60927a7a1eef6171c6be404a44a0318fd5e2d71bfa71df2c947cdcf168360a7&scene=27#wechat_redirect,限量1000份,丁香家母婴商城,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd50teJGBDrV6G614lPTJCTt7ZeicvRZV2FX4CTI3uPgl4ruhYib67xBNgJvaiabsxLrhPauHEKUm5zjw/0?wx_fmt=jpeg,,否,5,否,27179,10,33,0
2021-10-16,女航天员在太空，来月经怎么办？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657565553&idx=6&sn=ddb658b43829000a8ea7abe259355349&chksm=49033f1f7e74b6092df1b7435fe5add5cab636ec28b30a8a8544f1b80846d455ee47e43b821b&scene=27#wechat_redirect,你们是最棒的,兰义兵Murphy,http://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5EQITt5bMzb5WTickWDaf0d0K8HsWm0dCzo1LvHjrdleKcWQozyC2X9m89iaIQODXqddfvGpD3BFNQ/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wxdbtp#/activity-share?activity_id=207,是,6,否,100001,175,465,0
